eps1         u            sigma3        sigma3'       sigma1        sigma1'       p             q
[%]         [kPa]         [kPa]         [kPa]         [kPa]         [kPa]         [kPa]         [kPa] 

1.9251      197.2630      400.1380      202.8750      991.6590      794.3960      400.0487      591.5210
1.9261      197.1820      400.1930      203.0110      991.9540      794.7720      400.2647      591.7610
1.9261      197.0830      400.1190      203.0360      992.2940      795.2110      400.4277      592.1750
1.9271      197.0170      400.2020      203.1850      992.5600      795.5430      400.6377      592.3580
1.9281      196.9290      400.1470      203.2180      992.7920      795.8630      400.7663      592.6450
1.9291      196.8220      400.1190      203.2970      993.0780      796.2560      400.9500      592.9590
1.9291      196.7590      400.1470      203.3880      993.3980      796.6390      401.1383      593.2510
1.9301      196.6600      400.1380      203.4780      993.6460      796.9860      401.3140      593.5080
1.9311      196.5940      400.1930      203.5990      993.8580      797.2640      401.4873      593.6650
1.9311      196.5350      400.2390      203.7040      994.0800      797.5450      401.6510      593.8410
1.9321      196.3990      400.1470      203.7480      994.3080      797.9090      401.8017      594.1610
1.9321      196.3290      400.1280      203.7990      994.6340      798.3050      401.9677      594.5060
1.9331      196.2520      400.1470      203.8950      994.8660      798.6140      402.1347      594.7190
1.9341      196.1790      400.0920      203.9130      995.2280      799.0490      402.2917      595.1360
1.9341      196.0940      400.1010      204.0070      995.4460      799.3520      402.4553      595.3450
1.9351      195.9910      400.1190      204.1280      995.7200      799.7290      402.6617      595.6010
1.9361      195.9030      400.1470      204.2440      996.0250      800.1220      402.8700      595.8780
1.9361      195.8300      400.1380      204.3080      996.2610      800.4310      403.0157      596.1230
1.9371      195.7630      400.2290      204.4660      996.4970      800.7340      403.2220      596.2680
1.9381      195.6680      400.1840      204.5160      996.7340      801.0660      403.3660      596.5500
1.9381      195.5800      400.1470      204.5670      996.9970      801.4170      403.5170      596.8500
1.9391      195.5170      400.2200      204.7030      997.2920      801.7750      403.7270      597.0720
1.9401      195.4330      400.1660      204.7330      997.5520      802.1190      403.8617      597.3860
1.9401      195.3520      400.1380      204.7860      997.8860      802.5340      404.0353      597.7480
1.9411      195.2780      400.1370      204.8590      998.1990      802.9210      404.2130      598.0620
1.9411      195.1790      400.1740      204.9950      998.4760      803.2970      404.4290      598.3020
1.9421      195.0610      400.1370      205.0760      998.7770      803.7160      404.6227      598.6400
1.9431      194.9810      400.1200      205.1390      999.0310      804.0500      404.7760      598.9110
1.9441      194.9140      400.0820      205.1680      999.3070      804.3930      404.9097      599.2250
1.9441      194.8150      400.1280      205.3130      999.5790      804.7640      405.1300      599.4510
1.9451      194.7200      400.1660      205.4460      999.8790      805.1590      405.3503      599.7130
1.9451      194.6530      400.0450      205.3920      1000.1800      805.5270      405.4370      600.1350
1.9461      194.5360      400.1650      205.6290      1000.4610      805.9250      405.7277      600.2960
1.9471      194.4920      400.1470      205.6550      1000.7910      806.2990      405.8697      600.6440
1.9471      194.3890      400.1100      205.7210      1001.1510      806.7620      406.0680      601.0410
1.9481      194.2930      400.1740      205.8810      1001.4090      807.1160      406.2927      601.2350
1.9491      194.2090      400.1930      205.9840      1001.6980      807.4890      406.4857      601.5050
1.9491      194.1280      400.1750      206.0470      1001.9670      807.8390      406.6443      601.7920
1.9501      194.0470      400.2200      206.1730      1002.2050      808.1580      406.8347      601.9850
1.9501      193.9590      400.1750      206.2160      1002.4370      808.4780      406.9700      602.2620
1.9511      193.8740      400.1190      206.2450      1002.7350      808.8610      407.1170      602.6160
1.9521      193.7680      400.1470      206.3790      1003.0400      809.2720      407.3433      602.8930
1.9521      193.6830      400.1280      206.4450      1003.2600      809.5770      407.4890      603.1320
1.9531      193.6130      400.1740      206.5610      1003.5290      809.9160      407.6793      603.3550
1.9541      193.5100      400.1190      206.6090      1003.8050      810.2950      407.8377      603.6860
1.9550      193.4300      400.1290      206.6990      1004.1490      810.7190      408.0390      604.0200
1.9550      193.3380      400.1470      206.8090      1004.3760      811.0380      408.2187      604.2290
1.9560      193.3010      400.1750      206.8740      1004.5400      811.2390      408.3290      604.3650
1.9570      193.1690      400.1470      206.9780      1004.7910      811.6220      408.5260      604.6440
1.9570      193.0660      400.1660      207.1000      1005.0260      811.9600      408.7200      604.8600
1.9580      193.0030      400.1010      207.0980      1005.3390      812.3360      408.8440      605.2380
1.9590      192.9190      400.1110      207.1920      1005.6220      812.7030      409.0290      605.5110
1.9590      192.8270      400.1840      207.3570      1005.8540      813.0270      409.2470      605.6700
1.9600      192.7420      400.1010      207.3590      1006.1390      813.3970      409.3717      606.0380
1.9610      192.6650      400.1840      207.5190      1006.4010      813.7360      409.5913      606.2170
1.9610      192.5770      400.1840      207.6070      1006.7940      814.2170      409.8103      606.6100
1.9620      192.4890      400.1010      207.6120      1007.0900      814.6010      409.9417      606.9890
1.9630      192.4190      400.2480      207.8290      1007.2570      814.8380      410.1653      607.0090
1.9630      192.3120      400.1280      207.8160      1007.5160      815.2040      410.2787      607.3880
1.9640      192.2280      400.0920      207.8640      1007.8010      815.5730      410.4337      607.7090
1.9650      192.1470      400.1750      208.0280      1008.0940      815.9470      410.6677      607.9190
1.9650      192.0660      400.1190      208.0530      1008.4260      816.3600      410.8220      608.3070
1.9660      191.9810      400.1190      208.1380      1008.6930      816.7120      410.9960      608.5740
1.9670      191.8860      400.1290      208.2430      1008.9340      817.0480      411.1780      608.8050
1.9680      191.8120      400.2480      208.4360      1009.1890      817.3770      411.4163      608.9410
1.9690      191.7350      400.1740      208.4390      1009.5500      817.8150      411.5643      609.3760
1.9690      191.6510      400.1470      208.4960      1009.8220      818.1710      411.7210      609.6750
1.9700      191.5510      400.1370      208.5860      1010.0200      818.4690      411.8803      609.8830
1.9700      191.4450      400.2020      208.7570      1010.2190      818.7740      412.0960      610.0170
1.9710      191.3530      400.1650      208.8120      1010.4430      819.0900      412.2380      610.2780
1.9720      191.3050      400.1560      208.8510      1010.7920      819.4870      412.3963      610.6360
1.9720      191.2060      400.1560      208.9500      1011.0720      819.8660      412.5887      610.9160
1.9730      191.1210      400.2020      209.0810      1011.3330      820.2120      412.7913      611.1310
1.9740      191.0300      400.2120      209.1820      1011.5580      820.5280      412.9640      611.3460
1.9740      190.9450      400.1470      209.2020      1011.7960      820.8510      413.0850      611.6490
1.9750      190.9010      400.1010      209.2000      1012.1910      821.2900      413.2300      612.0900
1.9760      190.8050      400.1830      209.3780      1012.4840      821.6790      413.4783      612.3010
